book_id,book_genre,clean_genre_list
42734244,"['Nonfiction', 'Business', 'Self Help', 'Psychology', 'Leadership', 'Self Help', 'Business', 'Adult', 'Health', 'Language']","['Nonfiction', 'Business', 'Self Help', 'Psychology', 'Leadership', 'Adult', 'Health', 'Language']"
35755160,"['Science', 'Nonfiction']","['Science', 'Nonfiction']"
41088582,"['Fiction', 'Science Fiction', 'Science Fiction', 'Apocalyptic', 'Audiobook', 'Adult', 'Fantasy', 'Science Fiction', 'Adventure', 'Adult Fiction']","['Fiction', 'Science Fiction', 'Apocalyptic', 'Audiobook', 'Adult', 'Fantasy', 'Adventure', 'Adult Fiction']"
43263225,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Science Fiction', 'Cultural', 'Fantasy', 'Audiobook', 'Novels', 'Apocalyptic', 'Science Fiction']","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Cultural', 'Fantasy', 'Audiobook', 'Novels', 'Apocalyptic']"
20424928,"['Science Fiction', 'Fiction', 'Science Fiction', 'Thriller', 'Science Fiction Fantasy', 'Science Fiction', 'Science Fiction', 'Audiobook', 'Fantasy', 'Speculative Fiction']","['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction']"
24968626,"['Science Fiction', 'Fiction', 'Science Fiction', 'Audiobook', 'Artificial Intelligence', 'Science Fiction Fantasy', 'Suspense', 'Fantasy', 'Action', 'Science Fiction']","['Science Fiction', 'Fiction', 'Audiobook', 'Artificial Intelligence', 'Science Fiction Fantasy', 'Suspense', 'Fantasy', 'Action']"
18666062,"['Science Fiction', 'Fiction', 'Science Fiction', 'Thriller', 'Science Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction', 'Science']","['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction', 'Science']"
25372801,"['Fantasy', 'Science Fiction', 'Fiction', 'Magical Realism', 'Fantasy', 'Fantasy', 'Science Fiction Fantasy', 'Adult', 'Romance', 'Speculative Fiction']","['Fantasy', 'Science Fiction', 'Fiction', 'Magical Realism', 'Science Fiction Fantasy', 'Adult', 'Romance', 'Speculative Fiction']"
34890015,"['', '', 'Nonfiction', 'Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']","['Nonfiction', 'Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']"
816,"['Fiction', 'Science Fiction', 'Historical', 'Science Fiction', 'Thriller', 'Historical', 'War', 'Science Fiction Fantasy', 'Fantasy', 'Novels']","['Fiction', 'Science Fiction', 'Historical', 'Thriller', 'War', 'Science Fiction Fantasy', 'Fantasy', 'Novels']"
40363555,"['Nonfiction', 'History', 'Science', 'Biography', 'Feminism', 'Space', 'Historical', 'Womens', 'Audiobook', 'North American Hi...']","['Nonfiction', 'History', 'Science', 'Biography', 'Feminism', 'Space', 'Historical', 'Womens', 'Audiobook', 'North American Hi...']"
16043549,"['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Science', 'Leadership', 'Self Help', 'Design', 'Productivity', 'Economics']","['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Science', 'Leadership', 'Design', 'Productivity', 'Economics']"
40079905,"['Science Fiction', 'Young Adult', 'Space', 'Science Fiction', 'Audiobook', 'Fiction', 'Science Fiction', 'Fantasy', 'Romance', 'Young Adult']","['Science Fiction', 'Young Adult', 'Space', 'Audiobook', 'Fiction', 'Fantasy', 'Romance']"
30628062,"['Contemporary', 'Young Adult', 'LGBT', 'Fiction', 'LGBT', 'Audiobook', 'Health', 'Young Adult', 'Romance', 'LGBT']","['Contemporary', 'Young Adult', 'LGBT', 'Fiction', 'Audiobook', 'Health', 'Romance']"
13588356,"['Nonfiction', 'Self Help', 'Psychology', 'Self Help', 'Audiobook', 'Leadership', 'Parenting', 'Business', 'Health', 'Relationships']","['Nonfiction', 'Self Help', 'Psychology', 'Audiobook', 'Leadership', 'Parenting', 'Business', 'Health', 'Relationships']"
46025082,"['Fantasy', 'Young Adult', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Mythology', 'Childrens', 'Fantasy', 'Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']"
46025071,"['Fantasy', 'Young Adult', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Mythology', 'Childrens', 'Fantasy', 'Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']"
46025057,"['Fantasy', 'Young Adult', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Mythology', 'Childrens', 'Fantasy', 'Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']"
25201920,"['Science Fiction', 'Fiction', 'LGBT', 'Space', 'LGBT', 'Fantasy', 'Adult', 'Space', 'Audiobook', 'Science Fiction Fantasy']","['Science Fiction', 'Fiction', 'LGBT', 'Space', 'Fantasy', 'Adult', 'Audiobook', 'Science Fiction Fantasy']"
39353738,"['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Audiobook', 'Space', 'Science Fiction', 'Adventure', 'Science Fiction', 'Science Fiction Fantasy']","['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Audiobook', 'Space', 'Adventure', 'Science Fiction Fantasy']"
56829,"['Nonfiction', 'History', 'Science', 'Science', 'Computer Science', 'Science', 'Computer Science', 'Biography', 'Computers', 'Business']","['Nonfiction', 'History', 'Science', 'Computer Science', 'Biography', 'Computers', 'Business']"
39863447,"['Business', 'Nonfiction', 'Leadership', 'Science', 'Psychology', 'Self Help', 'Business', 'History', 'Science', 'Business']","['Business', 'Nonfiction', 'Leadership', 'Science', 'Psychology', 'Self Help', 'History']"
23399024,"['Nonfiction', 'Self Help', 'Productivity', 'Self Help', 'Business', 'Parenting', 'Audiobook', 'Womens', 'Buisness', 'Feminism']","['Nonfiction', 'Self Help', 'Productivity', 'Business', 'Parenting', 'Audiobook', 'Womens', 'Buisness', 'Feminism']"
41735536,"['Business', 'Nonfiction']","['Business', 'Nonfiction']"
15890207,['Design'],['Design']
34213247,"['Science', 'Nonfiction', 'Computer Science', 'Business', 'Science', 'Science', 'Science', 'Artificial Intelligence', 'Computer Science']","['Science', 'Nonfiction', 'Computer Science', 'Business', 'Artificial Intelligence']"
21480734,"['Nonfiction', 'Science', 'Psychology', 'Sociology', 'Science', 'Business', 'Audiobook', 'Social Science', 'Science', 'Relationships']","['Nonfiction', 'Science', 'Psychology', 'Sociology', 'Business', 'Audiobook', 'Social Science', 'Relationships']"
15824361,"['Business', 'Science', 'Nonfiction', 'Business', 'Science', 'Science', 'Mathematics', 'Leadership', 'Economics', 'Academic']","['Business', 'Science', 'Nonfiction', 'Mathematics', 'Leadership', 'Economics', 'Academic']"
976,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Thriller', 'Adventure', 'Mystery', 'Science Fiction', 'Novels', 'Action']","['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Adventure', 'Science Fiction', 'Novels', 'Action']"
39294666,"['Nonfiction', 'Feminism', 'History', 'Biography', 'Historical', 'Politics', 'Womens', 'Audiobook', 'Reference', 'European Literature']","['Nonfiction', 'Feminism', 'History', 'Biography', 'Historical', 'Politics', 'Womens', 'Audiobook', 'Reference', 'European Literature']"
36491465,"['', 'Science Fiction', 'Young Adult', 'Science Fiction', 'Space', 'Romance', 'Fiction', 'Fantasy', 'Audiobook', 'Young Adult', 'Science Fiction Fantasy']","['Science Fiction', 'Young Adult', 'Space', 'Romance', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy']"
4865,"['Nonfiction', 'Self Help', 'Business', 'Psychology', 'Self Help', 'Leadership', 'Classics', 'Language', 'Audiobook', 'Relationships']","['Nonfiction', 'Self Help', 'Business', 'Psychology', 'Leadership', 'Classics', 'Language', 'Audiobook', 'Relationships']"
42776244,"['Business', 'Business', 'Leadership', 'Nonfiction', 'Self Help', 'Design', 'Self Help', 'Audiobook', 'Buisness', 'Productivity']","['Business', 'Leadership', 'Nonfiction', 'Self Help', 'Design', 'Audiobook', 'Buisness', 'Productivity']"
38745806,"['', '', 'Nonfiction', 'Autobiography', 'Biography', 'Audiobook', 'Biography', 'Politics', 'Biography Memoir', 'Feminism', 'History', 'Adult']","['Nonfiction', 'Autobiography', 'Biography', 'Audiobook', 'Politics', 'Biography Memoir', 'Feminism', 'History', 'Adult']"
44156290,"['Fiction', 'Novels', 'Asian Literature', 'Drama', 'Literature', 'Humor', 'Fantasy', 'Humor', 'Literature']","['Fiction', 'Novels', 'Asian Literature', 'Drama', 'Literature', 'Humor', 'Fantasy']"
2429135,"['', '', 'Fiction', 'Mystery', 'Thriller', 'Mystery', 'Thriller', 'Suspense', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels']","['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Contemporary', 'Adult', 'Adult Fiction', 'Novels']"
39380381,"['Nonfiction', 'Language', 'Self Help', 'Psychology', 'Relationships', 'Self Help', 'Audiobook', 'Spirituality', 'Leadership', 'Health']","['Nonfiction', 'Language', 'Self Help', 'Psychology', 'Relationships', 'Audiobook', 'Spirituality', 'Leadership', 'Health']"
18693669,"['Nonfiction', 'Psychology', 'Self Help', 'Science', 'Productivity', 'Business', 'Self Help', 'Biology', 'Audiobook', 'Neuroscience']","['Nonfiction', 'Psychology', 'Self Help', 'Science', 'Productivity', 'Business', 'Biology', 'Audiobook', 'Neuroscience']"
12000020,"['Young Adult', 'LGBT', 'Contemporary', 'Romance', 'Fiction', 'LGBT', 'Audiobook', 'Young Adult', 'Realistic Fiction', 'LGBT']","['Young Adult', 'LGBT', 'Contemporary', 'Romance', 'Fiction', 'Audiobook', 'Realistic Fiction']"
30317414,"['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Audiobook', 'Relationships', 'Sociology', 'Self Help', 'Social Science', 'Social']","['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Audiobook', 'Relationships', 'Sociology', 'Social Science', 'Social']"
34928122,"['', 'Science Fiction', 'Fiction', 'Audiobook', 'Space', 'Science Fiction Fantasy', 'Adult', 'Fantasy', 'Thriller', 'Adventure', 'Mystery']","['Science Fiction', 'Fiction', 'Audiobook', 'Space', 'Science Fiction Fantasy', 'Adult', 'Fantasy', 'Thriller', 'Adventure', 'Mystery']"
16158512,"['Psychology', 'Nonfiction', 'Self Help', 'Health', 'Self Help', 'Health', 'Relationships', 'Science', 'Audiobook', 'Education']","['Psychology', 'Nonfiction', 'Self Help', 'Health', 'Relationships', 'Science', 'Audiobook', 'Education']"
42271299,"['Fantasy', 'Young Adult', 'Fantasy', 'Fiction', 'Short Stories', 'Fantasy', 'Fantasy', 'Audiobook', 'Adventure', 'Young Adult']","['Fantasy', 'Young Adult', 'Fiction', 'Short Stories', 'Audiobook', 'Adventure']"
36382991,"['Fantasy', 'Childrens', 'Fiction', 'Historical', 'Childrens', 'Magical Realism', 'Adventure', 'Novels', 'Young Adult', 'Academic']","['Fantasy', 'Childrens', 'Fiction', 'Historical', 'Magical Realism', 'Adventure', 'Novels', 'Young Adult', 'Academic']"
25733983,"['Nonfiction', 'Science', 'Autobiography', 'Biography', 'Audiobook', 'Environment', 'Biography Memoir', 'Biography', 'Science', 'Adult']","['Nonfiction', 'Science', 'Autobiography', 'Biography', 'Audiobook', 'Environment', 'Biography Memoir', 'Adult']"
35412097,"['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Business', 'Productivity', 'Self Help', 'Audiobook', 'Leadership', 'Business']","['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Business', 'Productivity', 'Audiobook', 'Leadership']"
18170549,"['Nonfiction', 'Short Stories', 'Writing', 'Autobiography', 'Contemporary', 'Biography', 'Audiobook', 'Adult', 'Biography Memoir', 'Biography']","['Nonfiction', 'Short Stories', 'Writing', 'Autobiography', 'Contemporary', 'Biography', 'Audiobook', 'Adult', 'Biography Memoir']"
28820444,"['Psychology', 'Nonfiction', 'Science', 'Self Help', 'Philosophy', 'Economics', 'Audiobook', 'Sociology', 'Business', 'Neuroscience']","['Psychology', 'Nonfiction', 'Science', 'Self Help', 'Philosophy', 'Economics', 'Audiobook', 'Sociology', 'Business', 'Neuroscience']"
34838652,"['Novels', 'Romance', 'Fiction', 'Asian Literature']","['Novels', 'Romance', 'Fiction', 'Asian Literature']"
11468377,"['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Business', 'Economics', 'Self Help', 'Philosophy', 'Audiobook', 'Unfinished']","['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Business', 'Economics', 'Philosophy', 'Audiobook', 'Unfinished']"
39643727,"['Fiction', 'Novels', 'Action', 'Asian Literature', 'Romance', 'Fantasy', 'Thriller', 'Family', 'Adventure']","['Fiction', 'Novels', 'Action', 'Asian Literature', 'Romance', 'Fantasy', 'Thriller', 'Family', 'Adventure']"
17986418,"['Nonfiction', 'Science', 'Business', 'Science', 'Economics', 'Audiobook', 'Science', 'Education', 'Science', 'Academic']","['Nonfiction', 'Science', 'Business', 'Economics', 'Audiobook', 'Education', 'Academic']"
31409135,"['Nonfiction', 'History', 'Science', 'Audiobook', 'Biography', 'Historical', 'Feminism', 'Adult', 'Womens', 'North American Hi...']","['Nonfiction', 'History', 'Science', 'Audiobook', 'Biography', 'Historical', 'Feminism', 'Adult', 'Womens', 'North American Hi...']"
35133922,"['Nonfiction', 'Autobiography', 'Biography', 'Audiobook', 'Biography Memoir', 'Biography', 'Education', 'Book Club', 'Adult', 'Religion']","['Nonfiction', 'Autobiography', 'Biography', 'Audiobook', 'Biography Memoir', 'Education', 'Book Club', 'Adult', 'Religion']"
25614523,"['Nonfiction', 'Business', 'Psychology', 'Self Help', 'Leadership', 'Self Help', 'Audiobook', 'Business', 'Science', 'Business']","['Nonfiction', 'Business', 'Psychology', 'Self Help', 'Leadership', 'Audiobook', 'Science']"
31706504,"['Nonfiction', 'Self Help', 'Psychology', 'Business', 'Self Help', 'Science', 'Productivity', 'Audiobook', 'Leadership', 'Philosophy']","['Nonfiction', 'Self Help', 'Psychology', 'Business', 'Science', 'Productivity', 'Audiobook', 'Leadership', 'Philosophy']"
16033602,"['Business', 'Nonfiction', 'Business', 'Business', 'Science', 'Design', 'Buisness', 'Leadership', 'Reference', 'Productivity']","['Business', 'Nonfiction', 'Science', 'Design', 'Buisness', 'Leadership', 'Reference', 'Productivity']"
22889767,"['Nonfiction', 'Self Help', 'Psychology', 'Self Help', 'Audiobook', 'Productivity', 'Health', 'Business', 'Autobiography', 'Adult']","['Nonfiction', 'Self Help', 'Psychology', 'Audiobook', 'Productivity', 'Health', 'Business', 'Autobiography', 'Adult']"
25744928,"['', '', 'Nonfiction', 'Self Help', 'Productivity', 'Business', 'Psychology', 'Self Help', 'Audiobook', 'Leadership', 'Business', 'Philosophy']","['Nonfiction', 'Self Help', 'Productivity', 'Business', 'Psychology', 'Audiobook', 'Leadership', 'Philosophy']"
30231806,"['Nonfiction', 'Self Help', 'Audiobook', 'Philosophy', 'Cultural', 'Psychology', 'Self Help', 'Asian Literature', 'Autobiography', 'Adult']","['Nonfiction', 'Self Help', 'Audiobook', 'Philosophy', 'Cultural', 'Psychology', 'Asian Literature', 'Autobiography', 'Adult']"
1353409,"['', 'Fiction', 'Historical', 'Magical Realism', 'Cultural', 'Asian Literature', 'Novels', 'Historical', 'Literature', 'Literature', 'Literary Fiction']","['Fiction', 'Historical', 'Magical Realism', 'Cultural', 'Asian Literature', 'Novels', 'Literature', 'Literary Fiction']"
23288914,"['Novels', 'Fiction', 'Romance', 'Asian Literature', 'Historical', 'Family', 'Contemporary', 'Literature', 'Inspirational', 'Historical']","['Novels', 'Fiction', 'Romance', 'Asian Literature', 'Historical', 'Family', 'Contemporary', 'Literature', 'Inspirational']"
37830526,"['Fantasy', 'Fiction', 'Novels', 'Asian Literature', 'Romance', 'Adventure', 'Mystery', 'Adult', 'Magical Realism', 'Literature']","['Fantasy', 'Fiction', 'Novels', 'Asian Literature', 'Romance', 'Adventure', 'Mystery', 'Adult', 'Magical Realism', 'Literature']"
36013261,"['Novels', 'Asian Literature', 'Fiction', 'Romance', 'Drama', 'Humor']","['Novels', 'Asian Literature', 'Fiction', 'Romance', 'Drama', 'Humor']"
30199656,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Young Adult', 'Audiobook', 'Health', 'Young Adult', 'Young Adult']","['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Health']"
25899336,"['Nonfiction', 'Autobiography', 'Biography', 'Health', 'Medical', 'Audiobook', 'Biography', 'Biography Memoir', 'Philosophy', 'Science']","['Nonfiction', 'Autobiography', 'Biography', 'Health', 'Medical', 'Audiobook', 'Biography Memoir', 'Philosophy', 'Science']"
6398634,"['', 'Nonfiction', 'Self Help', 'Autobiography', 'Psychology', 'Self Help', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']","['Nonfiction', 'Self Help', 'Autobiography', 'Psychology', 'Audiobook', 'Inspirational', 'Biography', 'Adult', 'Book Club']"
21489238,['Nonfiction'],['Nonfiction']
23351540,[],[]
22609800,"['', '', 'Magical Realism', 'Fiction', 'Fantasy', 'Romance', 'Womens Fiction', 'Contemporary', 'Fantasy', 'Adult', 'Adult Fiction', 'American']","['Magical Realism', 'Fiction', 'Fantasy', 'Romance', 'Womens Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'American']"
23252584,"['Fiction', 'Fantasy', 'Asian Literature', 'Novels', 'Science Fiction', 'Adventure', 'Adult', 'Mystery', 'Fantasy', 'Romance']","['Fiction', 'Fantasy', 'Asian Literature', 'Novels', 'Science Fiction', 'Adventure', 'Adult', 'Mystery', 'Romance']"
13582635,[],[]
1421046,"['Fiction', 'Novels', 'Asian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature', 'Philosophy', 'Adult', 'Mystery']","['Fiction', 'Novels', 'Asian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature', 'Philosophy', 'Adult', 'Mystery']"
1300350,"['Fiction', 'Asian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Romance', 'Adventure', 'Adult', 'Philosophy']","['Fiction', 'Asian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Romance', 'Adventure', 'Adult', 'Philosophy']"
16051011,[],[]
3592786,['Novels'],['Novels']
11971554,['Novels'],['Novels']
18214414,"['Mystery', 'Fiction', 'Mystery', 'Thriller', 'Audiobook', 'Thriller', 'Mystery', 'Adult', 'Contemporary', 'Adult Fiction']","['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']"
16160797,"['Mystery', 'Fiction', 'Mystery', 'Thriller', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Mystery', 'Adult Fiction']","['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']"
7861169,"['Novels', 'Fiction', 'Romance', 'Religion', 'Asian Literature', 'Realistic Fiction', 'Spirituality', 'Religion']","['Novels', 'Fiction', 'Romance', 'Religion', 'Asian Literature', 'Realistic Fiction', 'Spirituality']"
9823976,"['Biography', 'Nonfiction', 'Romance', 'Asian Literature', 'True Story', 'Love', 'Autobiography', 'Inspirational', 'Biography', 'Family']","['Biography', 'Nonfiction', 'Romance', 'Asian Literature', 'True Story', 'Love', 'Autobiography', 'Inspirational', 'Family']"
8460546,"['Novels', 'Fiction', 'Asian Literature', 'Romance', 'Literature', 'Drama', 'Humor', 'Humor', 'Literature', 'Realistic Fiction']","['Novels', 'Fiction', 'Asian Literature', 'Romance', 'Literature', 'Drama', 'Humor', 'Realistic Fiction']"
7948706,"['Novels', 'Religion', 'Asian Literature', 'Fiction', 'Religion', 'Historical', 'Fantasy', 'Spirituality', 'Adventure', 'Unfinished']","['Novels', 'Religion', 'Asian Literature', 'Fiction', 'Historical', 'Fantasy', 'Spirituality', 'Adventure', 'Unfinished']"
10135719,"['Novels', 'Fiction', 'Asian Literature', 'Inspirational', 'Religion', 'Romance', 'Religion', 'Realistic Fiction', 'True Story', 'Contemporary']","['Novels', 'Fiction', 'Asian Literature', 'Inspirational', 'Religion', 'Romance', 'Realistic Fiction', 'True Story', 'Contemporary']"
3971237,"['Novels', 'Fiction', 'Asian Literature', 'Family', 'Romance', 'Drama', 'Love', 'Adult', 'Literature', 'Inspirational']","['Novels', 'Fiction', 'Asian Literature', 'Family', 'Romance', 'Drama', 'Love', 'Adult', 'Literature', 'Inspirational']"
16164417,['Fiction'],['Fiction']
7886626,"['Asian Literature', 'Fiction', 'Novels', 'Romance']","['Asian Literature', 'Fiction', 'Novels', 'Romance']"
18634848,"['Romance', 'Novels', 'Asian Literature', 'Fiction', 'Young Adult', 'Travel', 'Literature', 'Adventure']","['Romance', 'Novels', 'Asian Literature', 'Fiction', 'Young Adult', 'Travel', 'Literature', 'Adventure']"
1499340,"['Novels', 'Asian Literature', 'Fiction', 'Adventure', 'Romance', 'Travel', 'Young Adult', 'Drama', 'Contemporary', 'Inspirational']","['Novels', 'Asian Literature', 'Fiction', 'Adventure', 'Romance', 'Travel', 'Young Adult', 'Drama', 'Contemporary', 'Inspirational']"
1464757,"['Novels', 'Fiction', 'Asian Literature', 'Adventure', 'Young Adult', 'Romance', 'Travel', 'Drama', 'Inspirational', 'Literature']","['Novels', 'Fiction', 'Asian Literature', 'Adventure', 'Young Adult', 'Romance', 'Travel', 'Drama', 'Inspirational', 'Literature']"
6688121,"['', '', 'Novels', 'Fiction', 'Asian Literature', 'Religion', 'Inspirational', 'Religion', 'Drama', 'Unfinished', 'Adventure', 'True Story']","['Novels', 'Fiction', 'Asian Literature', 'Religion', 'Inspirational', 'Drama', 'Unfinished', 'Adventure', 'True Story']"
6379405,"['Novels', 'Fiction', 'Travel', 'Asian Literature', 'Romance', 'Adventure', 'Humor', 'Humor', 'Young Adult', 'Inspirational']","['Novels', 'Fiction', 'Travel', 'Asian Literature', 'Romance', 'Adventure', 'Humor', 'Young Adult', 'Inspirational']"
6765740,"['Romance', 'Novels', 'Fiction', 'Asian Literature', 'Young Adult', 'Love', 'Womens Fiction', 'Contemporary', 'Drama', 'Young Adult']","['Romance', 'Novels', 'Fiction', 'Asian Literature', 'Young Adult', 'Love', 'Womens Fiction', 'Contemporary', 'Drama']"
20645824,[],[]
15881,"['', '', 'Fantasy', 'Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Childrens', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']","['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']"
1,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Science Fiction Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
28186,"['Fantasy', 'Young Adult', 'Fantasy', 'Fiction', 'Childrens', 'Adventure', 'Mythology', 'Childrens', 'Fantasy', 'Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']"
6,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Childrens', 'Audiobook', 'Classics', 'Science Fiction Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
2,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Science Fiction Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
5,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']","['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
121749,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Childrens', 'Christian Fiction', 'Audiobook']","['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Christian', 'Christian Fiction', 'Audiobook']"
136251,"['', '', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Science Fiction Fantasy', 'Novels']","['Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy', 'Novels']"
6411961,"['Fiction', 'Mystery', 'Thriller', 'Thriller', 'Suspense', 'Adventure', 'Historical', 'Mystery', 'Novels', 'Adult']","['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Adventure', 'Historical', 'Novels', 'Adult']"
968,"['Fiction', 'Mystery', 'Thriller', 'Thriller', 'Suspense', 'Historical', 'Adventure', 'Novels', 'Mystery', 'Adult']","['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Historical', 'Adventure', 'Novels', 'Adult']"
17212231,"['Fiction', 'Thriller', 'Mystery', 'Thriller', 'Historical', 'Suspense', 'Adventure', 'Novels', 'Mystery', 'Adult']","['Fiction', 'Thriller', 'Mystery', 'Historical', 'Suspense', 'Adventure', 'Novels', 'Adult']"
801178,"['Nonfiction', 'Self Help', 'Inspirational', 'Short Stories', 'Self Help', 'Psychology', 'Spirituality', 'Philosophy', 'Christian', 'Writing']","['Nonfiction', 'Self Help', 'Inspirational', 'Short Stories', 'Psychology', 'Spirituality', 'Philosophy', 'Christian', 'Writing']"
865,"['Fiction', 'Classics', 'Fantasy', 'Philosophy', 'Novels', 'Spirituality', 'Self Help', 'Literature', 'Adventure', 'Inspirational']","['Fiction', 'Classics', 'Fantasy', 'Philosophy', 'Novels', 'Spirituality', 'Self Help', 'Literature', 'Adventure', 'Inspirational']"
1274,"['Nonfiction', 'Self Help', 'Psychology', 'Relationships', 'Marriage', 'Self Help', 'Philosophy', 'Romance', 'Unfinished', 'Audiobook']","['Nonfiction', 'Self Help', 'Psychology', 'Relationships', 'Marriage', 'Philosophy', 'Romance', 'Unfinished', 'Audiobook']"
8520610,"['', '', 'Nonfiction', 'Psychology', 'Self Help', 'Science', 'Business', 'Audiobook', 'Self Help', 'Sociology', 'Leadership', 'Adult']","['Nonfiction', 'Psychology', 'Self Help', 'Science', 'Business', 'Audiobook', 'Sociology', 'Leadership', 'Adult']"
11125,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Thriller', 'Mystery', 'Novels', 'Science Fiction', 'Adventure', 'Adult']","['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Novels', 'Science Fiction', 'Adventure', 'Adult']"
128029,"['', 'Fiction', 'Historical', 'Contemporary', 'Novels', 'Historical', 'War', 'Adult', 'Adult Fiction', 'Classics', 'Drama']","['Fiction', 'Historical', 'Contemporary', 'Novels', 'War', 'Adult', 'Adult Fiction', 'Classics', 'Drama']"
960,"['', '', 'Fiction', 'Mystery', 'Thriller', 'Thriller', 'Suspense', 'Adventure', 'Mystery', 'Historical', 'Novels', 'Adult']","['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Adventure', 'Historical', 'Novels', 'Adult']"
